date;tavg;tmin;tmax;prcp
30/12/1995;15.7;14.7;17.5;0
31/12/1995;16.3;14.9;18.7;1
01/01/1996;15.1;;19.9;0
02/01/1991;11.4;7.9;18;0
03/01/1991;10.5;5.1;16.5;0
04/01/1991;12;8.7;18.3;0
05/01/1991;9.6;5.6;16.9;0
06/01/1991;9.6;3;17.9;0
07/01/1991;8.8;-0.9;18.3;0
08/01/1991;8.8;0.1;17.7;0
09/01/1991;8.9;-0.1;17.4;0
10/01/1991;10.8;1.5;20.4;0
11/01/1991;10.2;;;0
12/01/1991;9;;15.7;0
13/01/1991;7.2;1.9;14.6;0
14/01/1991;7.8;0.1;12.9;0
15/01/1991;9.4;;;0
16/01/1991;7.7;-0.2;15.8;0.3
17/01/1991;8.1;-0.3;18.4;0
18/01/1991;8.4;-0.4;20.2;0
19/01/1991;10.3;;21.3;0
20/01/1991;10.3;;19.1;0
21/01/1991;11;5.7;18.8;0
22/01/1991;10.3;;;0
23/01/1991;9;3.9;14.2;
24/01/1991;8.9;4.3;;1
25/01/1991;8.1;2.3;14.4;0.5
26/01/1991;8.1;1.7;;1
27/01/1991;7.9;0.3;15.3;0
28/01/1991;7.9;-0.4;15.7;0
29/01/1991;8.5;0.9;16.2;0
30/01/1991;9.2;3.1;;0
31/01/1991;9.1;-0.5;15.1;0
01/02/1991;8.8;-0.2;15.3;0
02/02/1991;8;;;0.5
03/02/1991;7.7;;12.5;17
04/02/1991;6.7;;14.4;4.1
05/02/1991;7.6;0.6;15.5;0
06/02/1991;8.5;0.9;16.2;0
07/02/1991;7.7;-0.3;12.1;0
08/02/1991;8.3;;14.1;6.1
09/02/1991;7.9;0.9;14.7;0
10/02/1991;7.7;1.7;14.9;0
11/02/1991;8.6;3.1;;0
12/02/1991;8.7;4.6;14;
13/02/1991;10.7;4.9;16.2;5.1
14/02/1991;10.9;4.3;15;0
15/02/1991;8.8;1.2;;0
16/02/1991;7.1;1.4;13.4;
17/02/1991;7.6;2.7;;13
18/02/1991;7.3;;11.2;19.1
19/02/1991;6.5;3.1;10.4;19.1
20/02/1991;8;4.7;12.3;14
21/02/1991;9.7;3.5;15.1;4.1
22/02/1991;10.3;3.1;16.8;0
23/02/1991;;;;
24/02/1991;;;;
25/02/1991;;;;
26/02/1991;12;;15.4;0
27/02/1991;9.1;2.4;16.4;0
28/02/1991;10.4;4.3;15.7;0
01/03/1991;11;8.8;15.9;3
02/03/1991;10.5;4.1;15.8;1
03/03/1991;13.4;;21.9;0
04/03/1991;14.7;8.4;;0
05/03/1991;12.9;;21.1;0
06/03/1991;10.6;;15.6;1
07/03/1991;10.5;7.3;13.1;17
08/03/1991;11.7;6.9;;7.9
09/03/1991;11.8;6.7;16.8;6.1
10/03/1991;11.7;;20.1;0
11/03/1991;13.6;8.8;18.3;0
12/03/1991;11.8;8.6;15.3;1
13/03/1991;10.4;7.9;;6.1
14/03/1991;10.2;;13.3;0
15/03/1991;11.7;;18.5;4.1
16/03/1991;12.3;7.4;19.3;0
17/03/1991;13.4;;17.1;0
18/03/1991;12.1;6.7;;0
19/03/1991;13.3;7.8;21.4;0
20/03/1991;17.1;6.8;26.9;0
21/03/1991;13.1;;17.1;0
22/03/1991;10.8;;;0.5
23/03/1991;8.7;;14.3;6.1
24/03/1991;9;6.9;;8.9
25/03/1991;9.6;6.7;13.5;14
26/03/1991;9.6;3.2;;0
27/03/1991;10.7;3.7;16.9;0
28/03/1991;12.4;4.2;;0
29/03/1991;12.6;6.9;;2
30/03/1991;13;7.4;18.6;1
31/03/1991;13.3;9.1;;2
01/04/1991;13.4;;18.5;0.3
02/04/1991;12.1;;16.9;0
03/04/1991;11.9;7.3;16.7;0
04/04/1991;11.6;7.2;;0
05/04/1991;11.8;5.2;;0
06/04/1991;12.6;5.8;20.3;0
07/04/1991;14.5;6.9;23.1;0
08/04/1991;15;;20.9;0
09/04/1991;16.3;11.4;21.3;0
10/04/1991;16.1;9;23.3;0
11/04/1991;17.1;8.1;;0
12/04/1991;15.1;7.5;22.9;0
13/04/1991;12.4;8.7;15.9;0
14/04/1991;11;6.2;16;0
15/04/1991;10.8;5.4;15.1;0
16/04/1991;13.3;8;;0.5
17/04/1991;12.6;7.3;;1
18/04/1991;12.8;7.4;18.1;3
19/04/1991;13.1;;19.9;0
20/04/1991;13.2;;19.8;0
21/04/1991;13.9;7.3;;
22/04/1991;14.2;9.1;;2
23/04/1991;14.1;;19.3;3
24/04/1991;13.5;9.9;18.5;0
25/04/1991;12.2;;17.7;0
26/04/1991;11.4;6.2;15.6;0
27/04/1991;11.7;4.3;18;0
28/04/1991;13.3;;19;0
29/04/1991;15.4;;;0
30/04/1991;17.2;7.3;;0
01/05/1991;16.2;9.4;23.2;0
02/05/1991;13.8;;18.9;0
03/05/1991;11.8;2.9;18.9;0
04/05/1991;12.1;3.9;18.7;0
05/05/1991;12.7;3.4;18.9;0
06/05/1991;13.7;9.9;18.9;0
07/05/1991;14.1;6.7;20.3;0
08/05/1991;13.6;7.3;;0
09/05/1991;12.8;7.5;16.9;0
10/05/1991;12.3;;;0
11/05/1991;12.6;4.4;18.9;0
12/05/1991;14.3;6.1;22.6;0
13/05/1991;16.6;8.4;24.7;0
14/05/1991;17;7.9;25.9;0
15/05/1991;16.6;8.5;;0
16/05/1991;15.3;;21.5;0
17/05/1991;15.1;7.8;20.8;
18/05/1991;15.9;8.4;23.9;0
19/05/1991;17.3;9.1;24.9;0
20/05/1991;18.8;10.9;28.1;0
21/05/1991;21.1;9.4;31.1;0
22/05/1991;22.2;10.8;34.4;0
23/05/1991;23.8;12.1;34.5;0
24/05/1991;24.5;;35.6;0
25/05/1991;22.2;13.7;;0
26/05/1991;20.1;13.7;28.1;0
27/05/1991;18.7;13.4;;0
28/05/1991;18.3;;24.9;0
29/05/1991;17.2;12.7;22.3;0
30/05/1991;17.1;12.4;23.4;0
31/05/1991;16.7;11.3;;0
01/06/1991;15.6;12.4;22.2;0
02/06/1991;16.6;;21.6;0
03/06/1991;17.6;13.5;22.5;2
04/06/1991;17.3;;22.3;0
05/06/1991;17.4;12.9;;0
06/06/1991;18;13.3;;0
07/06/1991;18.2;13.7;23.9;0
08/06/1991;17.6;12.7;22.4;0
09/06/1991;18.1;12.8;23.5;0
10/06/1991;19.1;14.2;23.9;0
11/06/1991;20.5;14.7;25.3;0
12/06/1991;20.6;14.8;28.1;0
13/06/1991;22.2;15.3;;0
14/06/1991;22;16.6;30.5;0
15/06/1991;21.1;17.2;;0
16/06/1991;19.1;;22.9;0
17/06/1991;18.7;14.6;;0
18/06/1991;18.2;12.8;25.1;0
19/06/1991;18.8;12.1;;0
20/06/1991;19.6;12.1;26.9;0
21/06/1991;21;;;0
22/06/1991;21.1;;27.6;0
23/06/1991;22.6;16.7;30.1;0
24/06/1991;23.4;;;0
25/06/1991;24.6;16.9;;0
26/06/1991;22.5;16.3;33.9;0
27/06/1991;22;17.1;30.2;0
28/06/1991;21.5;15.3;;0
29/06/1991;21.6;15.5;;0
30/06/1991;22.3;;29.7;0
01/07/1991;22.5;17.3;31.8;0
02/07/1991;22;16.7;;0
03/07/1991;20.5;16.4;;0
04/07/1991;18.5;14.4;23.5;0
05/07/1991;18.5;14.7;23.9;0
06/07/1991;18.4;10.9;25.7;0
07/07/1991;19.6;10.9;;0
08/07/1991;21.7;;29.3;0
09/07/1991;25.8;15;35.2;0
10/07/1991;27.1;16.3;36.5;0
11/07/1991;24;;;0
12/07/1991;25;18.2;;0
13/07/1991;25.3;18.8;38.9;0
14/07/1991;28.4;19.1;;0
15/07/1991;28.2;;;0
16/07/1991;28.1;18.7;35.3;0
17/07/1991;30.9;22;41.9;0
18/07/1991;29;21.6;;0
19/07/1991;23.1;;;0
20/07/1991;22.6;;;0
21/07/1991;21.6;16.9;26.9;0
22/07/1991;21.1;;;0
23/07/1991;20.2;;27.1;0
24/07/1991;22.7;;28.6;
25/07/1991;22;16.7;27.9;0
26/07/1991;23.1;;29.9;0
27/07/1991;25.7;16.6;39.4;0
28/07/1991;23.2;;28.3;0
29/07/1991;21.3;16.4;27;0
30/07/1991;20.2;15.7;24.3;0.3
31/07/1991;19.6;13.9;25.1;0
01/08/1991;21.7;13.2;;0
02/08/1991;24.3;15.8;33.9;0
03/08/1991;24.7;18.9;33.4;0
04/08/1991;22.9;16.9;;0
05/08/1991;22.8;;29.2;0
06/08/1991;24;18.2;35.9;0
07/08/1991;25.1;20.4;35.2;0
08/08/1991;23;18.6;32.3;0
09/08/1991;23.5;16.3;33;0
10/08/1991;23.3;15.3;;0
11/08/1991;24.3;15.9;34.4;0
12/08/1991;26.4;17.5;34;0
13/08/1991;24;18.9;30.9;0
14/08/1991;23.6;18.8;30.9;0
15/08/1991;21.8;16.9;;0
16/08/1991;22.1;16.9;30.3;0
17/08/1991;21.6;17.5;27.3;0
18/08/1991;21.8;;31.1;0
19/08/1991;24.2;17.3;32.6;0
20/08/1991;29.7;23.8;38.1;0
21/08/1991;26.4;20.8;30.5;0
22/08/1991;23.1;19.8;27.7;0
23/08/1991;21.9;;27.3;0
24/08/1991;21.9;17.1;27.5;0
25/08/1991;22.5;17.6;28.3;0
26/08/1991;23.7;16.7;29.9;0
27/08/1991;22.5;15.9;29.4;0
28/08/1991;23.1;17.9;28.1;0
29/08/1991;21.9;17.4;26.3;0
30/08/1991;21.4;17.4;26.6;0
31/08/1991;22;17.4;;0
01/09/1991;23;17.6;30.7;0
02/09/1991;23.5;15.1;;0
03/09/1991;21.9;14.9;;
04/09/1991;22.1;;;
05/09/1991;22;;27.3;0
06/09/1991;21.3;15.4;;0
07/09/1991;21.1;;29.9;
08/09/1991;21.4;;;
09/09/1991;21.8;;27.7;
10/09/1991;22.1;16.9;29.4;0
11/09/1991;21.7;16.5;28.2;0
12/09/1991;21.6;17.9;;0
13/09/1991;21.3;;26.5;0
14/09/1991;21.6;15.6;27.2;0
15/09/1991;22;17.9;29.9;0
16/09/1991;24.3;17.9;34.3;0
17/09/1991;25.7;18.4;38.3;0
18/09/1991;25.5;17.9;35.3;0
19/09/1991;23;17.9;31.6;0
20/09/1991;21.8;16.5;28.9;0
21/09/1991;22;17;;0
22/09/1991;23;16.4;;0
23/09/1991;22.5;15.5;;0
24/09/1991;21.9;16.7;;
25/09/1991;20.5;;;
26/09/1991;19.1;;24.1;0
27/09/1991;17.6;11.2;;
28/09/1991;18;10.9;22.9;0
29/09/1991;16.1;;19.3;0
30/09/1991;16.2;11.1;20.3;35.1
01/10/1991;16.1;9.6;22.4;0.5
02/10/1991;17.8;9.1;;0
03/10/1991;19.2;9.8;26.4;0
04/10/1991;18.3;;25.1;0
05/10/1991;19.4;12.9;25.9;0
06/10/1991;18.8;12.5;;0
07/10/1991;18.2;;;0
08/10/1991;18;14.9;22.4;199.9
09/10/1991;15.6;11.2;19.2;0
10/10/1991;13.7;;15.3;
11/10/1991;15.6;11.7;20.1;
12/10/1991;16.9;;;
13/10/1991;16.1;;;
14/10/1991;16;;19.4;
15/10/1991;15;10.5;;2
16/10/1991;16.5;;;0
17/10/1991;13.3;;20.5;
18/10/1991;17.4;;20.3;
19/10/1991;16.5;;;0
20/10/1991;14.7;;21.5;
21/10/1991;15.5;;;
22/10/1991;14.7;;19.1;0
23/10/1991;14;;;
24/10/1991;15.7;;21.9;
25/10/1991;16.7;10.7;;0
26/10/1991;16.3;11.3;20.9;0
27/10/1991;15.5;11.6;;0
28/10/1991;15.2;10.9;21.5;0
29/10/1991;14.5;7.7;21.7;0
30/10/1991;13.8;6.5;;
31/10/1991;14.2;6;22.9;0
01/11/1991;15.1;6.5;25.1;0
02/11/1991;17.5;9.9;;0
03/11/1991;17.3;9.3;25.9;0
04/11/1991;15.8;10.1;23.3;0
05/11/1991;15.8;;;0
06/11/1991;13.1;;;0
07/11/1991;13.1;5.9;;
08/11/1991;13.6;6.3;22.6;0
09/11/1991;14.2;8.7;;
10/11/1991;12.2;4.6;19.2;0
11/11/1991;12.8;4.5;;0
12/11/1991;13.1;3.6;23.3;0
13/11/1991;12.9;;24.3;0
14/11/1991;12.9;;21.3;0
15/11/1991;12.3;5.3;;0
16/11/1991;13.1;4.5;20.3;0
17/11/1991;15;;19.4;0
18/11/1991;13.2;6.7;19.5;0
19/11/1991;13.7;9.6;;0
20/11/1991;12;9.1;15.2;0
21/11/1991;10.9;6.9;;0
22/11/1991;9.7;;15.4;0
23/11/1991;8.5;0.7;17.3;0
24/11/1991;10;0.3;20.4;0
25/11/1991;12.1;2.2;22.9;0
26/11/1991;12.2;2.4;22.9;0
27/11/1991;12.1;5.7;18.6;0
28/11/1991;11.5;5.3;17.1;0
29/11/1991;13.3;7.9;;0
30/11/1991;13.1;7.5;19.5;0
01/12/1991;12.3;;;4.1
02/12/1991;9.6;3.3;;0
03/12/1991;9.8;2.6;18.3;0
04/12/1991;9.1;2.1;16.4;0
05/12/1991;12.5;2.9;20.1;0
06/12/1991;17.8;2.9;24.5;0
07/12/1991;17.8;;20.3;0
08/12/1991;16.1;10.7;23.9;0
09/12/1991;15.1;;;0
10/12/1991;12.8;6.9;19.5;0
11/12/1991;12.9;6.8;;0
12/12/1991;13;5.3;21.7;0
13/12/1991;13.8;7.2;;0
14/12/1991;15.2;;;3
15/12/1991;14.1;10.2;19.2;0
16/12/1991;13.7;10.5;18.9;6.1
17/12/1991;12.6;7.3;17.2;0
18/12/1991;11.1;;17.7;0
19/12/1991;10.8;3.7;;0
20/12/1991;10.5;;16.2;0
21/12/1991;10.4;;18.3;0
22/12/1991;10.6;-0.1;;0
23/12/1991;9;2.4;19.7;0
24/12/1991;10.4;1.1;19.7;0
25/12/1991;8.6;0.7;18;0
26/12/1991;9.6;0.9;19.1;0
27/12/1991;10.4;;;0
28/12/1991;9.9;;17.4;0
29/12/1991;9.5;;17.6;0
30/12/1991;9.5;1.2;18.4;0
31/12/1991;10;;16.3;0
01/01/1992;8.9;4.2;16.3;0
02/01/1996;15.4;10.5;22.9;1
03/01/1996;15.2;;22.1;0
04/01/1996;15.4;;21.9;0
05/01/1996;14.8;12.2;19.3;2
06/01/1996;14.8;11.9;18.1;0
07/01/1996;15.7;13;;5.1
08/01/1996;16.1;12.8;20.5;0
09/01/1996;12.5;;20.7;18
10/01/1996;11.8;8.5;;14
11/01/1996;13.7;10.9;17.1;2
12/01/1996;12.7;;;7.1
13/01/1996;12.2;7.9;15.9;0
14/01/1996;11;5.3;15.9;0
15/01/1996;12.1;7.4;17.4;0
16/01/1996;11.8;7.5;17.6;0
17/01/1996;11.3;;17.1;0
18/01/1996;11.2;;15.3;0.5
19/01/1996;10.2;6.8;14.7;0
20/01/1996;10.3;6.6;14;9.9
21/01/1996;11.2;8.9;;1
22/01/1996;11.4;8.4;13.2;51.1
23/01/1996;11.9;8.9;16.2;34
24/01/1996;10.2;;12.9;6.1
25/01/1996;9.5;;14.1;34
26/01/1996;10.3;6.9;;9.9
27/01/1996;10.3;6.5;14.5;1
28/01/1996;10.2;7.6;12.4;5.1
29/01/1996;10.8;8.3;14.7;10.9
30/01/1996;11.1;7.8;14.5;1
31/01/1996;13.7;10.9;18.7;4.1
01/02/1996;11.7;8;16.2;2
02/02/1996;9.7;3.9;16.6;0
03/02/1996;9;4.4;;
04/02/1996;9.5;5.4;14.7;7.9
05/02/1996;8.8;5.4;15.2;4.1
06/02/1996;11;6.9;15.3;0
07/02/1996;13.3;6.1;16.5;3
08/02/1996;13.4;10.9;17.3;0.5
09/02/1996;11.2;;15.9;0
10/02/1996;10.9;7.3;15.7;0
11/02/1996;11.3;;15;0
12/02/1996;9.1;2.3;14.5;0
13/02/1996;8.6;;15.7;0
14/02/1996;9.5;;15.5;
15/02/1996;10;;14.6;8.9
16/02/1996;10.3;2.1;16.3;0
17/02/1996;11.9;3.3;22.2;0
18/02/1996;13.6;3.1;21.5;0
19/02/1996;12;;20.1;0
20/02/1996;11.6;;12.9;0.5
21/02/1996;6.7;;11.5;0
22/02/1996;6.6;0.6;13.1;7.1
23/02/1996;6.6;-0.7;12.5;0
24/02/1996;10.4;6.6;15.3;
25/02/1996;10;;13.1;3
26/02/1996;8.1;3.9;12.6;4.1
27/02/1996;7.9;2.1;;16
28/02/1996;9.1;2.7;;0.5
29/02/1996;9.1;3;15.6;0
01/03/1996;8.8;1.7;15.7;0
02/03/1996;9.1;1.9;15.5;0
03/03/1996;10.7;6.1;;0
04/03/1996;12;5.2;18.9;0
05/03/1996;13.5;2.9;;0
06/03/1996;12.4;3.7;16.3;0.5
07/03/1996;12.7;8.3;18.7;7.9
08/03/1996;12.3;;16.7;2
09/03/1996;10.7;;18.4;0
10/03/1996;10.7;7.1;14.2;0
11/03/1996;9.9;7.2;;3
12/03/1996;12.8;9;17.3;2
13/03/1996;9.9;;13.1;4.1
14/03/1996;8.3;4.3;13.2;20.1
15/03/1996;9.8;4.6;15.1;3
16/03/1996;11.1;8.2;15.1;0.5
17/03/1996;11.6;7.5;18.4;2
18/03/1996;12.5;2.7;20.1;1
19/03/1996;13.3;8.9;18.3;0
20/03/1996;13.1;6;;0
21/03/1996;14.6;11.8;20.3;0.5
22/03/1996;15.2;8.3;23.2;0
23/03/1996;16.8;9.3;24.6;0
24/03/1996;16.1;;;0
25/03/1996;15.2;10.2;;0
26/03/1996;13.9;8.7;19.4;0
27/03/1996;13.8;6.9;19.7;0
28/03/1996;15.3;7.9;22.5;0
29/03/1996;15;9.4;22.3;0
30/03/1996;14.5;6.1;;0
31/03/1996;13.5;5.9;20.1;0
01/04/1996;12.3;7.3;19.8;0
02/04/1996;12.2;;18.3;0
03/04/1996;11.3;;;
04/04/1996;14.8;9.6;21;0
05/04/1996;14.1;;18.4;
06/04/1996;12.8;6.7;20.3;0
07/04/1996;13.3;6.9;20.1;0
08/04/1996;14.6;8.2;20.4;0
09/04/1996;16.6;8.3;22.1;0
10/04/1996;12.3;;;
11/04/1996;15.5;9;22.5;0
12/04/1996;15;8.9;21.9;0
13/04/1996;16;10.1;21.7;0
14/04/1996;15.6;;24.5;0
15/04/1996;18.5;9.9;25.2;0
16/04/1996;14.5;9.8;20.8;0
17/04/1996;13.4;;;
18/04/1996;15.7;7.9;23.5;0
19/04/1996;15.3;8.3;23.3;0
20/04/1996;15;10.3;22.3;0
21/04/1996;15.2;10.8;20.4;0
22/04/1996;12.5;8.1;16.4;
23/04/1996;13.6;7;18.5;1
24/04/1996;11.9;;;0
25/04/1996;15.1;6.1;24.5;0
26/04/1996;14.7;5.1;23.7;0
27/04/1996;14.3;4.9;20;0
28/04/1996;14.3;10.9;19.9;9.9
29/04/1996;15.1;9.9;20.7;9.9
30/04/1996;13.5;6.5;20.5;0
01/05/1996;14.1;;21.7;0
02/05/1996;15.5;8.5;22.1;5.1
03/05/1996;14.8;10.9;19.1;0
04/05/1996;17.2;12.5;22.3;15
05/05/1996;18.5;;25.9;0
06/05/1996;16.4;;21.6;0
07/05/1996;15.9;;20.9;4.1
08/05/1996;15.2;11.9;19.5;3
09/05/1996;13.5;10.1;19.5;4.1
10/05/1996;13.6;10.1;18.3;9.9
11/05/1996;13.1;9.1;18.7;6.1
12/05/1996;13.8;6.9;;0.5
13/05/1996;13.6;5.9;;0
14/05/1996;14.8;11.9;19.7;6.1
15/05/1996;16.2;;24.9;0
16/05/1996;16.9;10.5;24.5;0
17/05/1996;17.5;9.9;24;0
18/05/1996;16.5;11.1;21.2;0
19/05/1996;14.5;9.1;19.8;5.1
20/05/1996;14.2;7.2;;0
21/05/1996;16.5;9.8;22.5;0
22/05/1996;18.5;;25.9;0
23/05/1996;21.2;10.7;29.9;0
24/05/1996;19.9;9.7;30.4;0
25/05/1996;18.9;9.9;;0
26/05/1996;20.6;11.1;;0
27/05/1996;21.5;14.6;29.7;0
28/05/1996;23.7;12.7;33.4;0
29/05/1996;24.8;;;0
30/05/1996;22.2;14.4;32.9;0
31/05/1996;21.5;15.9;32.2;0
01/06/1996;19.6;13.9;25.1;0
02/06/1996;18.6;15.9;;0
03/06/1996;19;14.3;;0
04/06/1996;22.1;14.5;31.5;0
05/06/1996;15.4;13.5;;
06/06/1996;21.4;;25.6;0
07/06/1996;19.2;16.1;23.7;0
08/06/1996;19.7;15.9;26.4;0
09/06/1996;21.1;16.1;;0
10/06/1996;21.7;17.5;27.7;0
11/06/1996;22;16.1;28.3;0
12/06/1996;24.2;;30.2;1
13/06/1996;25.6;18.1;32.4;0
14/06/1996;24.9;;31.7;0
15/06/1996;21.3;18.3;28.3;0
16/06/1996;21.1;;26.1;0
17/06/1996;21.3;18.3;25.9;0
18/06/1996;21.4;17.9;26.8;0
19/06/1996;21.6;;25.9;0
20/06/1996;21.1;;26.1;0
21/06/1996;19.6;14.9;24;0
22/06/1996;19.4;13.4;24.5;0
23/06/1996;19.7;12.1;25.9;0
24/06/1996;22.2;14.1;28.9;0
25/06/1996;22;15.1;28.9;0
26/06/1996;23.6;14.8;31;0
27/06/1996;24.1;14.5;31.1;0
28/06/1996;24;17.9;31.9;0
29/06/1996;23.7;17;32.7;0
30/06/1996;22.1;15.9;29.4;0
01/07/1996;21.7;;28.3;0
02/07/1996;20.3;15.4;27.5;0
03/07/1996;20.3;15.7;25.9;0
04/07/1996;21;17.1;26;0
05/07/1996;20.9;16.9;24.2;0
06/07/1996;20.5;17.8;24.3;0
07/07/1996;20.6;;;0
08/07/1996;21.1;15.9;25.9;0
09/07/1996;23.5;18.5;32;0
10/07/1996;22;16.7;28.9;0
11/07/1996;22.5;16.3;30.2;0
12/07/1996;25;15.9;32.1;0
13/07/1996;24.1;15.6;;0
14/07/1996;23.2;17.5;31.4;0
15/07/1996;22.6;15.7;29.1;0
16/07/1996;23.3;19.5;30.1;0
17/07/1996;23.3;17.9;32.8;0
18/07/1996;23.5;18.1;30.4;0
19/07/1996;25.1;16.1;33.1;0
20/07/1996;23.7;16.1;;0
21/07/1996;23.4;16.7;32.9;0
22/07/1996;24.8;17.7;35.6;0
23/07/1996;22.9;17.9;28.1;0
24/07/1996;22.7;19.6;29.5;0
25/07/1996;21.7;18.7;27;0
26/07/1996;21.2;18.1;25.2;0
27/07/1996;21.5;17.3;26.3;0
28/07/1996;22.8;16.2;30.3;0
29/07/1996;23.8;18.5;32;0
30/07/1996;23.8;18;31.2;0
31/07/1996;23.2;18.3;;0
01/08/1996;21.8;18.4;;0
02/08/1996;21.8;16.9;27.8;0
03/08/1996;23.5;18.5;;0
04/08/1996;22;;28.3;0
05/08/1996;21.8;15.9;28.5;0
06/08/1996;21.5;16.1;26.7;0
07/08/1996;21.4;13.9;28.6;0
08/08/1996;22.1;16.7;27;0
09/08/1996;22.1;16.9;28;0
10/08/1996;22.7;17.3;28.9;0
11/08/1996;22.7;17.7;;0
12/08/1996;21.7;17.5;27.4;0
13/08/1996;21.2;16.9;26.1;0
14/08/1996;21.1;16.9;25.6;0
15/08/1996;21.5;18.1;25.9;0
16/08/1996;20.8;;;0
17/08/1996;20.7;16.9;24.6;0
18/08/1996;20;13.3;25.3;0
19/08/1996;20;12.9;25;0
20/08/1996;19.9;;25.1;0
21/08/1996;19.6;13.7;;0
22/08/1996;19.6;12.9;25.6;0
23/08/1996;20.5;15.1;26.7;0
24/08/1996;20.4;;24.6;
25/08/1996;19.6;;25.3;0
26/08/1996;20.2;12.9;25.5;0
27/08/1996;21.5;13.7;;0
28/08/1996;20.3;15.3;26.5;0
29/08/1996;20;15.1;;0
30/08/1996;19.5;13.9;;0
31/08/1996;19.8;12.8;26.2;0
01/09/1996;22.7;;30.6;0
02/09/1996;21.8;;;0
03/09/1996;20.5;16.3;26.7;0
04/09/1996;21.1;15.1;27.5;0
05/09/1996;21.6;18.9;27.3;1
06/09/1996;22.6;18.1;27;1
07/09/1996;22.1;;;0
08/09/1996;19.1;11.7;24.7;0
09/09/1996;18.7;;24.1;0
10/09/1996;18.7;13.4;24.3;1
11/09/1996;18.1;14.3;23.9;0
12/09/1996;18.5;13.1;24.3;3
13/09/1996;18.7;11.2;25.3;0
14/09/1996;19.1;11.4;24.3;0
15/09/1996;19.5;11.5;25;0
16/09/1996;21;13.1;31.6;0
17/09/1996;19.2;14.5;23.7;0
18/09/1996;19.1;11.4;26.3;0.5
19/09/1996;19;;24.1;2
20/09/1996;20.3;;27.1;0
21/09/1996;19.8;16.4;23.5;0
22/09/1996;17.6;11.9;22.5;0.5
23/09/1996;16.8;9.7;22.1;0
24/09/1996;18.8;9.9;25.9;0
25/09/1996;19.1;15.9;24;0
26/09/1996;19.3;11.4;26.1;0
27/09/1996;19.7;;;0
28/09/1996;23;10.5;35.2;0
29/09/1996;21.6;11.2;34.1;0
30/09/1996;20.8;11.9;;0
01/10/1996;18.9;13.7;23.1;0
02/10/1996;18.4;12;24.2;0
03/10/1996;18.9;13;33.4;0
04/10/1996;19;;27.1;0
05/10/1996;18.9;;24.3;0
06/10/1996;18.6;14.9;24.1;0
07/10/1996;15;6.6;;0
08/10/1996;15.1;6.2;22.1;0
09/10/1996;15.5;5.9;23.2;0
10/10/1996;16.1;7.3;23.6;0
11/10/1996;16.8;8.9;;0
12/10/1996;15.9;8.9;21;0
13/10/1996;16.2;9.2;25.1;0
14/10/1996;17.3;;22.2;7.1
15/10/1996;16;9.6;22.1;0
16/10/1996;16;7.1;23.1;0
17/10/1996;16.6;9.1;23.5;0
18/10/1996;17.8;13.7;24.3;0
19/10/1996;18.2;12.9;25.6;0
20/10/1996;18.8;14.5;27.1;0
21/10/1996;20;11.1;31.2;0
22/10/1996;21.5;14.7;32.5;0
23/10/1996;21;13.9;;0
24/10/1996;19;11.4;28.5;0
25/10/1996;19.6;15.9;26.7;0
26/10/1996;19;13.9;27.1;0
27/10/1996;20.5;10;29.3;0
28/10/1996;15.8;8.5;25.7;0
29/10/1996;16.6;11.1;21.9;0
30/10/1996;16.2;8.9;;0
31/10/1996;17.2;;22.5;0
01/11/1996;20.3;10;29.9;0
02/11/1996;22.6;15.1;32;0
03/11/1996;20.1;12.5;29.5;0
04/11/1996;19.1;;;0
05/11/1996;16.6;;22.2;0
06/11/1996;17.1;;21.9;0
07/11/1996;17.2;7.9;27.5;0
08/11/1996;15.7;7.4;25.3;0
09/11/1996;14.8;7.9;23.7;0
10/11/1996;14;8.5;;0
11/11/1996;14.1;;20.9;0
12/11/1996;14;;;3
13/11/1996;13.3;10.9;17.7;33
14/11/1996;13.7;;;0
15/11/1996;13.6;8.9;18.4;2
16/11/1996;13.9;8.7;19.2;0
17/11/1996;13.1;8.4;16.9;0
18/11/1996;11.5;5.6;18.1;0
19/11/1996;11.4;5.9;16.9;0
20/11/1996;12.1;4.2;;0
21/11/1996;12.6;6;19.1;0
22/11/1996;13.6;;;0
23/11/1996;12.7;5.9;;0
24/11/1996;12.5;5.3;;0
25/11/1996;12.2;4.8;20.1;0
26/11/1996;12.7;5.5;19.7;0
27/11/1996;13.5;5;20.5;0
28/11/1996;15;;18.2;0
29/11/1996;12.7;8.2;17.3;0
30/11/1996;12;3.9;19.7;0
01/12/1996;11.9;4.3;18.6;0
02/12/1996;13.5;;19.8;0
03/12/1996;11.5;4.8;19.9;0
04/12/1996;12.6;7.1;18.6;0
05/12/1996;9.1;;12.5;11.9
06/12/1996;8.5;;12.5;18
07/12/1996;7.8;5;11.1;17
08/12/1996;8.2;3.9;13.5;10.9
09/12/1996;9.8;;13.9;2
10/12/1996;10.5;6;15.9;2
11/12/1996;13.2;5.9;19.7;0
12/12/1996;15.5;;23.3;0
13/12/1996;13.1;;18.3;1
14/12/1996;14.7;12.8;16.4;11.9
15/12/1996;14.9;12.7;16.7;1
16/12/1996;16.1;14.1;17.9;3
17/12/1996;17;12;23.2;2
18/12/1996;15.3;13.9;17.3;2
19/12/1996;14.2;11.1;17.5;41.9
20/12/1996;15.1;12.8;19.1;2
